Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200
2022-06-27,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,4325310000,7208.7998046875,7284.5,7208.5,7258.2998046875,802411400,3364.0,3393.31005859375,3364.0,3379.18994140625,414100,1577.8900146484375,1584.050048828125,1575.2900390625,1580.199951171875,4381900,21028.23828125,21478.08984375,20620.19921875,20735.478515625,20965695707,4402.86900390625
2022-06-28,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,4270120000,7258.2998046875,7362.39990234375,7258.2998046875,7323.39990234375,735789800,3377.679931640625,3412.10009765625,3358.8701171875,3409.2099609375,412100,1580.6800537109375,1596.27001953125,1576.75,1594.469970703125,4839000,20731.544921875,21164.423828125,20228.8125,20280.634765625,21381535161,4400.684302978516
2022-06-29,3825.090087890625,3836.5,3799.02001953125,3818.830078125,4211240000,7323.39990234375,7345.5,7263.5,7312.2998046875,718640800,3399.679931640625,3414.64990234375,3358.469970703125,3361.52001953125,440600,1588.030029296875,1590.050048828125,1582.52001953125,1586.1800537109375,4404200,20281.169921875,20364.15625,19937.791015625,20104.0234375,23552740328,4398.1631530761715
2022-06-30,3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,4840070000,7312.2998046875,7312.2998046875,7110.7001953125,7169.2998046875,903650800,3358.929931640625,3417.010009765625,3358.929931640625,3398.6201171875,381200,1587.8199462890625,1591.22998046875,1564.8199462890625,1568.3299560546875,5881000,20108.3125,20141.16015625,18729.65625,19784.7265625,26267239923,4395.2966027832035
2022-07-01,3781.0,3829.820068359375,3752.10009765625,3825.330078125,4046950000,7169.2998046875,7214.7998046875,7101.39990234375,7168.7001953125,677216200,3400.260009765625,3404.050048828125,3378.360107421875,3387.639892578125,350500,1571.18994140625,1575.77001953125,1563.3900146484375,1572.6700439453125,3630400,19820.470703125,20632.671875,19073.708984375,19269.3671875,30767551159,4392.585853271485
2022-07-05,3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,5076590000,7232.7001953125,7260.2998046875,7016.7998046875,7025.5,1105144500,3411.1298828125,3424.840087890625,3372.06005859375,3404.030029296875,411700,1566.510009765625,1569.9599609375,1539.3199462890625,1541.300048828125,6957500,20225.353515625,20635.466796875,19341.232421875,20190.115234375,26715546990,4389.683852539062
2022-07-06,3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,4417720000,7025.5,7198.7001953125,7025.39990234375,7107.7998046875,933905000,3391.030029296875,3391.030029296875,3333.10009765625,3355.35009765625,384600,1539.6500244140625,1546.8399658203125,1530.4300537109375,1541.7900390625,6476900,20194.619140625,20595.529296875,19823.51171875,20548.24609375,24598943708,4386.901953125
2022-07-07,3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,4057770000,7107.7998046875,7213.10009765625,7107.7998046875,7189.10009765625,1108987400,3353.1298828125,3375.860107421875,3332.31005859375,3364.39990234375,334400,1545.3299560546875,1563.6500244140625,1542.75,1562.3699951171875,4284400,20547.814453125,21771.81640625,20296.103515625,21637.587890625,25814972520,4384.319304199219
2022-07-08,3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3521620000,7189.10009765625,7210.60009765625,7129.2001953125,7196.2001953125,604222100,3380.3701171875,3386.31005859375,3354.1201171875,3356.080078125,322900,1568.5999755859375,1569.47998046875,1554.260009765625,1557.8699951171875,3680700,21637.154296875,22314.94140625,21257.453125,21731.1171875,49899834488,4381.839904785156
2022-07-11,3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3423480000,7196.2001953125,7204.10009765625,7097.39990234375,7196.60009765625,676893400,3341.10009765625,3341.10009765625,3297.010009765625,3313.580078125,342700,1556.010009765625,1560.010009765625,1548.8699951171875,1557.4000244140625,3072000,20856.353515625,20856.353515625,19924.5390625,19970.556640625,24150249025,4379.176253662109
